,contig,position,BE_166,DK_229,DK_267,BE_166_average,DK_229_average,DK_267_average
34685730,NC_063032.1,2675010,41,24,96,40.9,23.8,95.0
34685731,NC_063032.1,2675011,41,24,95,40.9,23.8,95.0
34685732,NC_063032.1,2675012,41,24,95,40.9,23.8,94.9
34685733,NC_063032.1,2675013,40,24,92,40.9,23.7,94.7
34685734,NC_063032.1,2675014,41,24,92,40.7,23.5,93.4
34685735,NC_063032.1,2675015,41,23,96,40.7,23.4,93.0
34685736,NC_063032.1,2675016,41,23,95,40.7,23.3,93.0
34685737,NC_063032.1,2675017,41,23,94,40.6,23.2,92.9
34685738,NC_063032.1,2675018,39,22,83,40.4,23.1,92.8
34685739,NC_063032.1,2675019,41,23,92,40.4,23.0,93.2
34685740,NC_063032.1,2675020,41,23,96,40.4,22.8,93.6
34685741,NC_063032.1,2675021,40,23,94,40.4,22.6,93.3
34685742,NC_063032.1,2675022,39,23,94,40.4,22.5,93.3
34685743,NC_063032.1,2675023,40,23,96,40.4,22.4,93.3
34685744,NC_063032.1,2675024,41,22,96,40.6,22.3,94.5
34685745,NC_063032.1,2675025,41,21,93,40.6,22.1,94.6
34685746,NC_063032.1,2675026,41,22,95,40.6,21.9,94.3
34685747,NC_063032.1,2675027,41,22,94,40.7,21.7,94.4
34685748,NC_063032.1,2675028,41,21,95,40.8,21.5,94.0
34685749,NC_063032.1,2675029,41,21,93,40.8,21.4,93.3
34685750,NC_063032.1,2675030,41,21,93,40.7,21.3,92.8
34685751,NC_063032.1,2675031,41,21,95,40.7,21.3,92.7
34685752,NC_063032.1,2675032,40,21,90,40.6,21.2,92.4
34685753,NC_063032.1,2675033,40,22,89,40.4,21.1,92.3
34685754,NC_063032.1,2675034,40,21,91,40.3,21.0,92.1
34685755,NC_063032.1,2675035,41,21,92,40.2,20.9,92.3
34685756,NC_063032.1,2675036,40,21,92,39.8,20.6,90.5
34685757,NC_063032.1,2675037,39,21,93,39.6,20.2,90.0
34685758,NC_063032.1,2675038,40,20,93,39.6,19.9,90.5
34685759,NC_063032.1,2675039,40,20,95,39.7,19.6,91.1
34685760,NC_063032.1,2675040,37,18,75,39.8,19.4,91.5
34685761,NC_063032.1,2675041,39,17,90,39.8,19.2,91.7
34685762,NC_063032.1,2675042,40,18,95,39.9,19.0,91.9
34685763,NC_063032.1,2675043,41,19,95,40.1,18.8,91.7
34685764,NC_063032.1,2675044,41,19,95,40.2,18.7,91.7
34685765,NC_063032.1,2675045,41,19,94,40.3,18.5,91.5
34685766,NC_063032.1,2675046,41,19,94,40.7,18.5,93.4
34685767,NC_063032.1,2675047,41,19,91,40.6,18.6,92.4
34685768,NC_063032.1,2675048,41,19,93,40.7,18.6,92.3
34685769,NC_063032.1,2675049,41,18,93,40.6,18.5,92.2
34685770,NC_063032.1,2675050,41,18,94,40.6,18.4,92.0
34685771,NC_063032.1,2675051,38,18,80,40.5,18.3,91.8
34685772,NC_063032.1,2675052,41,18,94,40.3,18.2,91.7
34685773,NC_063032.1,2675053,40,18,94,40.1,18.1,92.0
34685774,NC_063032.1,2675054,41,18,93,39.9,18.1,92.0
34685775,NC_063032.1,2675055,40,18,92,39.7,18.1,91.8
34685776,NC_063032.1,2675056,39,18,93,39.5,18.1,91.7
34685777,NC_063032.1,2675057,39,18,94,39.7,18.0,93.0
34685778,NC_063032.1,2675058,39,19,93,39.6,17.9,92.8
34685779,NC_063032.1,2675059,39,18,91,39.6,17.8,92.8
34685780,NC_063032.1,2675060,39,18,93,39.4,17.7,92.8
34685781,NC_063032.1,2675061,40,17,93,39.3,17.6,92.9
34685782,NC_063032.1,2675062,40,17,92,39.2,17.5,92.7
34685783,NC_063032.1,2675063,40,17,94,39.3,17.4,92.2
34685784,NC_063032.1,2675064,39,17,93,39.2,17.1,91.8
34685785,NC_063032.1,2675065,39,17,93,39.2,16.9,91.7
34685786,NC_063032.1,2675066,38,17,91,39.2,16.7,91.5
34685787,NC_063032.1,2675067,40,17,89,39.0,16.6,91.2
34685788,NC_063032.1,2675068,38,16,89,38.6,16.4,91.2
34685789,NC_063032.1,2675069,39,16,90,38.3,16.3,91.2
34685790,NC_063032.1,2675070,39,16,91,38.1,16.2,91.3
34685791,NC_063032.1,2675071,38,16,90,37.6,16.1,91.0
34685792,NC_063032.1,2675072,36,15,92,37.4,16.3,91.2
34685793,NC_063032.1,2675073,37,16,94,37.0,16.5,91.7
34685794,NC_063032.1,2675074,37,16,94,36.8,16.8,92.0
34685795,NC_063032.1,2675075,34,16,90,36.5,17.1,92.2
34685796,NC_063032.1,2675076,36,19,93,36.2,17.4,92.5
34685797,NC_063032.1,2675077,36,19,94,36.0,17.7,92.9
34685798,NC_063032.1,2675078,36,19,92,36.0,18.1,93.1
34685799,NC_063032.1,2675079,36,19,92,36.0,18.4,93.1
34685800,NC_063032.1,2675080,36,19,94,36.0,18.9,93.1
34685801,NC_063032.1,2675081,36,19,94,36.3,19.4,93.5
34685802,NC_063032.1,2675082,36,19,94,36.3,19.6,93.4
34685803,NC_063032.1,2675083,37,19,94,36.3,19.8,93.2
34685804,NC_063032.1,2675084,37,21,94,36.3,20.0,93.3
34685805,NC_063032.1,2675085,37,21,94,36.3,20.2,93.4
34685806,NC_063032.1,2675086,36,21,92,36.2,20.4,93.2
34685807,NC_063032.1,2675087,36,21,92,36.2,20.5,92.8
34685808,NC_063032.1,2675088,36,21,93,36.2,20.7,92.7
34685809,NC_063032.1,2675089,36,21,93,36.0,20.9,92.1
34685810,NC_063032.1,2675090,35,21,92,35.8,20.9,91.8
34685811,NC_063032.1,2675091,36,20,90,35.6,20.9,91.7
34685812,NC_063032.1,2675092,36,21,93,35.5,20.9,91.8
34685813,NC_063032.1,2675093,35,21,88,35.4,20.9,91.9
34685814,NC_063032.1,2675094,35,21,91,35.4,20.9,91.9
34685815,NC_063032.1,2675095,35,21,93,35.2,20.9,91.5
34685816,NC_063032.1,2675096,35,21,93,35.3,20.9,91.6
34685817,NC_063032.1,2675097,35,21,93,35.3,21.0,91.6
34685818,NC_063032.1,2675098,36,21,93,35.3,21.0,91.6
34685819,NC_063032.1,2675099,34,21,89,35.4,21.0,91.7
34685820,NC_063032.1,2675100,36,21,93,35.5,21.0,92.0
34685821,NC_063032.1,2675101,36,21,90,35.6,21.0,92.0
34685822,NC_063032.1,2675102,36,21,93,35.6,21.0,91.9
34685823,NC_063032.1,2675103,36,21,89,35.6,21.0,91.8
34685824,NC_063032.1,2675104,36,21,94,35.6,21.1,91.8
34685825,NC_063032.1,2675105,36,21,93,35.5,21.2,91.4
34685826,NC_063032.1,2675106,35,21,92,35.2,21.3,90.6
34685827,NC_063032.1,2675107,35,21,92,34.8,21.4,89.9
34685828,NC_063032.1,2675108,36,22,93,35.0,21.5,89.5
34685829,NC_063032.1,2675109,33,22,85,35.2,21.6,89.8
34685830,NC_063032.1,2675110,33,22,85,35.5,21.7,89.6
34685831,NC_063032.1,2675111,32,22,83,35.9,21.8,89.5
34685832,NC_063032.1,2675112,38,22,89,36.3,21.9,89.3
34685833,NC_063032.1,2675113,38,22,92,36.7,22.0,89.2
34685834,NC_063032.1,2675114,39,22,92,37.0,22.0,88.9
34685835,NC_063032.1,2675115,40,22,92,37.6,22.0,89.4
34685836,NC_063032.1,2675116,39,22,90,38.3,22.0,90.0
34685837,NC_063032.1,2675117,39,22,91,39.1,22.0,90.9
34685838,NC_063032.1,2675118,39,22,90,39.3,22.0,91.2
34685839,NC_063032.1,2675119,39,22,90,39.5,22.0,91.1
34685840,NC_063032.1,2675120,40,22,91,39.6,22.0,90.9
34685841,NC_063032.1,2675121,40,22,92,39.6,22.0,90.6
34685842,NC_063032.1,2675122,40,22,92,39.7,22.0,90.6
34685843,NC_063032.1,2675123,40,22,91,39.8,22.1,90.3
34685844,NC_063032.1,2675124,40,22,90,39.8,22.1,90.3
34685845,NC_063032.1,2675125,40,22,89,39.9,22.2,90.3
34685846,NC_063032.1,2675126,40,22,90,39.9,22.3,90.1
34685847,NC_063032.1,2675127,40,23,88,38.8,22.3,87.2
34685848,NC_063032.1,2675128,39,22,90,38.1,22.6,86.0
34685849,NC_063032.1,2675129,40,23,90,38.1,22.9,86.2
34685850,NC_063032.1,2675130,40,23,89,38.0,23.2,86.4
34685851,NC_063032.1,2675131,29,22,63,37.8,23.3,86.5
34685852,NC_063032.1,2675132,33,25,80,37.7,23.6,86.7
34685853,NC_063032.1,2675133,40,25,93,37.6,23.8,87.1
34685854,NC_063032.1,2675134,39,25,92,37.5,24.1,87.3
34685855,NC_063032.1,2675135,38,23,90,37.3,24.3,87.5
34685856,NC_063032.1,2675136,39,25,92,37.1,24.5,87.5
34685857,NC_063032.1,2675137,39,25,92,38.1,24.8,90.6
34685858,NC_063032.1,2675138,38,25,92,38.2,24.8,91.7
34685859,NC_063032.1,2675139,38,25,92,38.0,24.8,91.8
34685860,NC_063032.1,2675140,38,25,89,37.9,24.8,92.0
34685861,NC_063032.1,2675141,39,25,94,37.9,25.0,92.4
34685862,NC_063032.1,2675142,34,25,91,37.7,25.0,92.4
34685863,NC_063032.1,2675143,38,25,94,37.6,25.0,92.7
34685864,NC_063032.1,2675144,38,25,94,37.5,25.0,92.9
34685865,NC_063032.1,2675145,38,25,94,37.3,25.0,93.3
34685866,NC_063032.1,2675146,37,25,92,37.2,25.0,93.9
34685867,NC_063032.1,2675147,38,25,95,36.9,25.0,94.1
34685868,NC_063032.1,2675148,37,25,94,37.2,25.0,94.5
34685869,NC_063032.1,2675149,36,25,96,37.1,25.0,94.6
34685870,NC_063032.1,2675150,37,25,95,37.0,25.0,94.8
34685871,NC_063032.1,2675151,36,25,96,36.6,24.7,93.9
34685872,NC_063032.1,2675152,37,25,95,36.4,24.6,94.0
34685873,NC_063032.1,2675153,37,25,95,36.3,24.6,94.2
34685874,NC_063032.1,2675154,37,25,96,36.4,24.6,94.5
34685875,NC_063032.1,2675155,34,22,85,36.6,24.6,94.6
34685876,NC_063032.1,2675156,35,24,93,36.7,24.6,94.9
34685877,NC_063032.1,2675157,37,25,97,36.9,24.6,95.1
34685878,NC_063032.1,2675158,38,25,97,37.0,24.5,95.3
34685879,NC_063032.1,2675159,38,25,97,37.1,24.4,95.1
34685880,NC_063032.1,2675160,38,25,98,37.2,24.3,95.3
34685881,NC_063032.1,2675161,38,25,98,37.6,24.4,96.3
34685882,NC_063032.1,2675162,38,24,97,37.9,24.3,96.9
34685883,NC_063032.1,2675163,38,24,93,38.0,24.1,96.6
34685884,NC_063032.1,2675164,38,24,98,38.0,23.8,96.5
34685885,NC_063032.1,2675165,38,23,95,37.9,23.5,96.4
34685886,NC_063032.1,2675166,38,23,99,37.8,23.2,96.3
34685887,NC_063032.1,2675167,38,23,94,37.7,22.9,96.3
34685888,NC_063032.1,2675168,38,22,96,37.6,22.7,96.4
34685889,NC_063032.1,2675169,37,22,96,37.5,22.4,96.8
34685890,NC_063032.1,2675170,37,22,97,37.4,22.2,96.7
34685891,NC_063032.1,2675171,37,22,98,37.5,22.1,96.9
34685892,NC_063032.1,2675172,37,22,98,37.6,22.0,96.7
34685893,NC_063032.1,2675173,37,21,97,37.7,21.9,96.9
34685894,NC_063032.1,2675174,37,22,97,37.8,22.0,96.5
34685895,NC_063032.1,2675175,39,22,97,38.0,22.1,96.3
34685896,NC_063032.1,2675176,39,22,97,38.1,22.1,95.6
34685897,NC_063032.1,2675177,39,22,96,38.3,22.1,94.9
34685898,NC_063032.1,2675178,39,23,92,38.5,22.1,94.3
34685899,NC_063032.1,2675179,39,23,94,38.7,22.2,94.0
34685900,NC_063032.1,2675180,38,22,90,38.8,22.3,93.3
34685901,NC_063032.1,2675181,39,22,91,38.7,22.4,93.2
34685902,NC_063032.1,2675182,39,22,92,38.6,22.5,93.1
34685903,NC_063032.1,2675183,39,22,94,38.5,22.6,92.9
34685904,NC_063032.1,2675184,38,23,90,38.5,22.6,93.1
34685905,NC_063032.1,2675185,38,23,96,38.4,22.6,93.2
34685906,NC_063032.1,2675186,38,23,96,38.3,22.7,93.7
34685907,NC_063032.1,2675187,38,23,94,38.2,22.8,94.1
34685908,NC_063032.1,2675188,39,23,94,38.2,22.9,94.4
34685909,NC_063032.1,2675189,38,23,95,38.2,23.0,94.5
34685910,NC_063032.1,2675190,37,23,95,38.3,23.0,95.1
34685911,NC_063032.1,2675191,38,23,95,38.4,23.1,95.1
34685912,NC_063032.1,2675192,39,23,95,38.5,23.1,95.1
34685913,NC_063032.1,2675193,39,23,95,38.6,23.1,95.3
34685914,NC_063032.1,2675194,39,23,96,38.6,23.0,95.5
34685915,NC_063032.1,2675195,39,24,96,38.7,22.9,95.5
34685916,NC_063032.1,2675196,39,23,96,38.9,22.9,95.3
34685917,NC_063032.1,2675197,39,23,96,38.9,22.9,95.0
34685918,NC_063032.1,2675198,39,22,96,38.4,22.9,93.5
34685919,NC_063032.1,2675199,39,22,95,38.3,22.9,92.7
34685920,NC_063032.1,2675200,39,23,93,38.2,22.9,92.2
34685921,NC_063032.1,2675201,38,23,92,38.1,22.8,91.9
34685922,NC_063032.1,2675202,34,23,80,37.9,22.8,91.4
34685923,NC_063032.1,2675203,38,23,87,37.7,22.8,90.9
34685924,NC_063032.1,2675204,38,23,91,37.5,22.9,90.5
34685925,NC_063032.1,2675205,38,23,93,37.3,23.0,90.2
34685926,NC_063032.1,2675206,37,23,91,37.1,22.9,90.0
34685927,NC_063032.1,2675207,37,23,91,36.9,22.7,89.7
34685928,NC_063032.1,2675208,37,23,92,37.2,22.6,90.9
34685929,NC_063032.1,2675209,37,23,92,37.1,22.5,91.4
34685930,NC_063032.1,2675210,37,22,91,37.0,22.4,91.5
34685931,NC_063032.1,2675211,36,21,89,36.8,22.3,91.4
34685932,NC_063032.1,2675212,37,22,92,36.7,22.1,91.4
34685933,NC_063032.1,2675213,37,22,92,36.6,21.9,91.4
34685934,NC_063032.1,2675214,37,22,92,36.4,21.7,90.9
34685935,NC_063032.1,2675215,36,22,92,36.1,21.2,90.3
34685936,NC_063032.1,2675216,36,21,91,35.9,21.0,90.0
34685937,NC_063032.1,2675217,36,21,91,35.8,21.0,89.9
34685938,NC_063032.1,2675218,35,21,87,35.6,20.9,89.6
34685939,NC_063032.1,2675219,34,18,86,35.3,20.8,89.2
34685940,NC_063032.1,2675220,35,20,88,35.1,20.7,88.8
34685941,NC_063032.1,2675221,35,21,88,35.0,20.6,88.0
34685942,NC_063032.1,2675222,35,21,89,34.9,20.6,87.7
34685943,NC_063032.1,2675223,34,21,88,34.8,20.8,87.4
34685944,NC_063032.1,2675224,35,21,88,34.8,21.0,87.4
34685945,NC_063032.1,2675225,35,21,84,34.9,21.5,87.4
34685946,NC_063032.1,2675226,35,21,88,33.6,21.5,85.3
34685947,NC_063032.1,2675227,35,23,88,33.5,21.7,84.9
34685948,NC_063032.1,2675228,35,23,87,33.4,21.9,84.6
34685949,NC_063032.1,2675229,35,23,86,33.5,22.1,84.8
34685950,NC_063032.1,2675230,22,20,67,33.5,22.4,85.1
34685951,NC_063032.1,2675231,34,23,84,33.4,22.7,85.8
34685952,NC_063032.1,2675232,34,23,86,33.3,23.1,86.1
34685953,NC_063032.1,2675233,35,23,90,33.2,23.3,86.5
34685954,NC_063032.1,2675234,35,24,91,33.1,23.5,87.0
34685955,NC_063032.1,2675235,34,24,91,33.1,23.7,87.5
34685956,NC_063032.1,2675236,34,25,91,34.4,24.2,89.8
34685957,NC_063032.1,2675237,34,25,92,34.5,24.4,90.6
34685958,NC_063032.1,2675238,34,25,92,34.6,24.6,91.1
34685959,NC_063032.1,2675239,35,25,91,34.6,24.8,91.3
34685960,NC_063032.1,2675240,35,25,90,34.5,24.9,91.5
34685961,NC_063032.1,2675241,35,25,92,34.6,25.0,91.7
34685962,NC_063032.1,2675242,35,25,91,34.7,25.0,91.9
34685963,NC_063032.1,2675243,35,25,92,34.7,25.0,92.1
34685964,NC_063032.1,2675244,34,25,93,34.8,25.0,92.3
34685965,NC_063032.1,2675245,35,25,93,34.8,24.9,92.5
34685966,NC_063032.1,2675246,35,25,93,34.8,24.8,92.7
34685967,NC_063032.1,2675247,34,25,94,34.9,24.8,93.0
34685968,NC_063032.1,2675248,35,25,94,35.0,24.8,93.5
34685969,NC_063032.1,2675249,35,24,93,35.1,24.8,93.8
34685970,NC_063032.1,2675250,35,24,92,35.3,24.8,93.8
34685971,NC_063032.1,2675251,36,25,95,35.4,24.7,93.8
34685972,NC_063032.1,2675252,36,25,96,35.5,24.6,93.3
34685973,NC_063032.1,2675253,36,25,95,35.7,24.6,93.2
34685974,NC_063032.1,2675254,36,25,93,35.5,24.5,92.8
34685975,NC_063032.1,2675255,36,24,93,35.4,24.6,92.7
34685976,NC_063032.1,2675256,36,24,88,35.5,24.7,92.6
34685977,NC_063032.1,2675257,36,25,93,35.6,24.7,92.1
34685978,NC_063032.1,2675258,33,24,90,35.7,24.7,91.6
34685979,NC_063032.1,2675259,34,25,92,35.8,24.8,91.2
34685980,NC_063032.1,2675260,36,25,91,35.9,24.9,91.0
34685981,NC_063032.1,2675261,37,25,90,36.0,25.1,90.8
34685982,NC_063032.1,2675262,37,25,91,36.1,25.3,91.1
34685983,NC_063032.1,2675263,37,26,91,36.2,25.4,90.9
34685984,NC_063032.1,2675264,37,26,91,36.6,25.6,90.9
34685985,NC_063032.1,2675265,37,26,91,36.9,25.7,90.8
34685986,NC_063032.1,2675266,37,26,91,37.0,25.9,90.8
34685987,NC_063032.1,2675267,37,26,91,37.0,26.1,91.1
34685988,NC_063032.1,2675268,37,26,90,37.0,26.3,91.3
34685989,NC_063032.1,2675269,37,26,91,37.0,26.3,91.2
34685990,NC_063032.1,2675270,37,27,91,37.0,26.3,91.0
34685991,NC_063032.1,2675271,37,27,93,36.7,26.2,90.7
34685992,NC_063032.1,2675272,37,27,93,36.6,26.2,90.3
34685993,NC_063032.1,2675273,37,26,90,36.6,26.2,90.1
34685994,NC_063032.1,2675274,37,26,89,36.6,26.2,90.1
34685995,NC_063032.1,2675275,34,25,88,36.6,26.2,90.1
34685996,NC_063032.1,2675276,36,26,87,36.4,26.1,89.6
34685997,NC_063032.1,2675277,37,26,89,36.4,25.9,89.3
34685998,NC_063032.1,2675278,37,26,90,36.4,25.5,88.5
34685999,NC_063032.1,2675279,37,26,91,36.5,25.4,88.7
34686000,NC_063032.1,2675280,35,26,86,36.5,25.3,89.1
34686001,NC_063032.1,2675281,37,25,90,36.8,25.3,89.5
34686002,NC_063032.1,2675282,37,23,85,36.9,25.1,90.0
34686003,NC_063032.1,2675283,38,25,92,36.9,24.9,90.4
34686004,NC_063032.1,2675284,37,25,93,36.9,24.8,90.6
34686005,NC_063032.1,2675285,37,25,92,36.8,24.7,90.5
34686006,NC_063032.1,2675286,37,24,92,36.9,24.6,91.0
34686007,NC_063032.1,2675287,37,24,93,36.9,24.6,91.1
34686008,NC_063032.1,2675288,37,25,92,36.9,24.8,91.7
34686009,NC_063032.1,2675289,36,25,90,36.8,24.9,91.7
34686010,NC_063032.1,2675290,36,25,91,36.8,25.0,91.7
34686011,NC_063032.1,2675291,37,25,91,36.8,25.1,91.7
34686012,NC_063032.1,2675292,37,25,91,36.8,24.9,91.2
34686013,NC_063032.1,2675293,37,26,92,36.8,24.8,90.6
34686014,NC_063032.1,2675294,37,26,93,36.8,24.8,90.5
34686015,NC_063032.1,2675295,37,26,92,36.9,24.7,90.5
34686016,NC_063032.1,2675296,37,22,87,37.0,24.6,90.2
34686017,NC_063032.1,2675297,37,23,87,37.0,24.5,89.8
34686018,NC_063032.1,2675298,37,25,91,37.0,24.4,89.4
34686019,NC_063032.1,2675299,37,24,90,37.0,24.1,88.7
34686020,NC_063032.1,2675300,37,24,88,36.8,23.6,87.2
34686021,NC_063032.1,2675301,37,24,87,36.8,23.1,86.4
34686022,NC_063032.1,2675302,37,24,87,36.7,23.0,86.1
34686023,NC_063032.1,2675303,37,23,85,36.7,22.9,86.1
34686024,NC_063032.1,2675304,35,21,78,36.8,22.6,85.7
34686025,NC_063032.1,2675305,37,21,84,36.9,22.4,85.4
34686026,NC_063032.1,2675306,36,21,84,37.0,22.2,85.1
34686027,NC_063032.1,2675307,37,22,87,37.1,22.1,85.2
34686028,NC_063032.1,2675308,38,22,87,37.2,21.8,85.2
34686029,NC_063032.1,2675309,38,22,87,37.2,21.6,85.2
34686030,NC_063032.1,2675310,38,22,85,37.4,21.7,86.3
34686031,NC_063032.1,2675311,38,23,88,37.4,21.9,86.8
34686032,NC_063032.1,2675312,38,21,87,37.5,22.1,87.1
34686033,NC_063032.1,2675313,37,21,85,37.5,22.0,87.1
34686034,NC_063032.1,2675314,37,22,89,37.4,22.1,87.2
34686035,NC_063032.1,2675315,37,23,89,37.3,22.5,87.2
34686036,NC_063032.1,2675316,37,23,87,37.2,22.9,87.5
34686037,NC_063032.1,2675317,37,21,87,37.1,23.2,87.5
34686038,NC_063032.1,2675318,37,23,88,37.0,23.8,87.6
34686039,NC_063032.1,2675319,37,26,87,37.1,24.4,88.1
34686040,NC_063032.1,2675320,37,26,88,37.2,24.9,88.1
34686041,NC_063032.1,2675321,37,26,88,37.3,25.3,88.1
34686042,NC_063032.1,2675322,37,27,88,37.4,25.7,88.3
34686043,NC_063032.1,2675323,38,27,90,37.5,26.3,88.5
34686044,NC_063032.1,2675324,38,27,89,37.6,26.7,88.6
34686045,NC_063032.1,2675325,38,27,89,37.7,26.8,88.9
34686046,NC_063032.1,2675326,38,27,89,37.8,26.9,89.1
34686047,NC_063032.1,2675327,38,27,89,37.9,27.0,88.9
34686048,NC_063032.1,2675328,38,27,89,38.1,27.0,88.6
34686049,NC_063032.1,2675329,38,27,90,38.2,27.0,88.1
34686050,NC_063032.1,2675330,38,27,90,38.1,27.0,87.8
34686051,NC_063032.1,2675331,38,27,86,38.0,27.0,87.5
34686052,NC_063032.1,2675332,39,27,85,37.9,27.0,87.2
34686053,NC_063032.1,2675333,39,27,85,37.8,27.0,86.9
34686054,NC_063032.1,2675334,37,27,86,37.7,26.9,86.3
34686055,NC_063032.1,2675335,37,27,86,37.6,26.9,85.9
34686056,NC_063032.1,2675336,37,27,86,37.5,26.9,85.6
34686057,NC_063032.1,2675337,37,27,86,37.5,26.9,85.7
34686058,NC_063032.1,2675338,37,26,83,37.4,26.9,85.8
34686059,NC_063032.1,2675339,37,27,86,37.3,26.9,86.0
34686060,NC_063032.1,2675340,37,27,87,37.3,26.9,85.9
34686061,NC_063032.1,2675341,38,27,87,37.4,27.0,85.8
34686062,NC_063032.1,2675342,38,27,86,37.5,27.1,85.5
34686063,NC_063032.1,2675343,38,27,87,37.6,27.3,85.2
34686064,NC_063032.1,2675344,37,27,85,37.7,27.5,85.2
34686065,NC_063032.1,2675345,38,28,85,37.8,27.6,84.9
34686066,NC_063032.1,2675346,38,28,83,37.9,27.7,84.8
34686067,NC_063032.1,2675347,38,29,83,37.9,27.7,84.7
34686068,NC_063032.1,2675348,38,28,83,37.8,27.8,84.4
34686069,NC_063032.1,2675349,38,28,83,37.7,27.9,84.0
34686070,NC_063032.1,2675350,38,28,86,37.6,28.0,84.1
34686071,NC_063032.1,2675351,38,27,86,37.4,28.0,84.2
34686072,NC_063032.1,2675352,37,28,83,37.2,27.9,84.6
34686073,NC_063032.1,2675353,37,28,83,37.0,27.7,84.9
34686074,NC_063032.1,2675354,36,28,86,36.8,27.6,85.2
34686075,NC_063032.1,2675355,36,28,86,36.2,27.5,85.1
34686076,NC_063032.1,2675356,36,27,87,35.9,27.4,84.9
34686077,NC_063032.1,2675357,36,27,86,35.7,27.3,85.0
34686078,NC_063032.1,2675358,36,27,86,35.6,27.2,85.4
34686079,NC_063032.1,2675359,32,27,82,35.5,27.1,85.7
34686080,NC_063032.1,2675360,35,27,84,35.2,27.0,85.4
34686081,NC_063032.1,2675361,36,26,87,35.2,26.9,85.3
34686082,NC_063032.1,2675362,36,27,87,35.2,26.9,85.1
34686083,NC_063032.1,2675363,36,27,86,35.2,26.9,85.0
34686084,NC_063032.1,2675364,33,27,83,35.1,26.8,84.8
34686085,NC_063032.1,2675365,36,27,85,35.5,26.8,84.9
34686086,NC_063032.1,2675366,36,27,85,35.6,26.8,84.8
34686087,NC_063032.1,2675367,36,27,85,35.6,26.8,84.0
34686088,NC_063032.1,2675368,35,26,84,35.6,26.7,83.4
34686089,NC_063032.1,2675369,36,27,83,35.6,26.6,82.9
34686090,NC_063032.1,2675370,36,27,83,36.0,26.6,82.8
34686091,NC_063032.1,2675371,36,26,79,36.1,26.6,82.4
34686092,NC_063032.1,2675372,36,26,81,36.2,26.6,82.1
34686093,NC_063032.1,2675373,36,26,81,36.3,26.6,81.8
34686094,NC_063032.1,2675374,37,27,82,36.5,26.6,81.5
34686095,NC_063032.1,2675375,37,27,81,36.5,26.6,81.3
34686096,NC_063032.1,2675376,37,27,82,36.5,26.6,81.1
34686097,NC_063032.1,2675377,37,27,82,36.5,26.7,81.3
34686098,NC_063032.1,2675378,37,26,81,36.5,26.8,81.4
34686099,NC_063032.1,2675379,36,27,81,36.5,26.9,81.5
34686100,NC_063032.1,2675380,36,27,81,36.4,26.9,81.5
34686101,NC_063032.1,2675381,36,27,81,36.1,26.8,81.6
34686102,NC_063032.1,2675382,36,27,82,35.8,26.7,81.6
34686103,NC_063032.1,2675383,36,27,82,35.7,26.6,81.4
34686104,NC_063032.1,2675384,36,27,82,35.5,26.6,81.5
34686105,NC_063032.1,2675385,34,26,82,35.5,26.5,81.5
34686106,NC_063032.1,2675386,34,26,82,35.5,26.3,81.4
34686107,NC_063032.1,2675387,36,26,80,35.5,26.1,81.4
34686108,NC_063032.1,2675388,35,26,82,35.5,25.9,81.4
34686109,NC_063032.1,2675389,36,26,81,35.4,25.7,81.0
34686110,NC_063032.1,2675390,36,25,80,35.3,25.5,80.9
34686111,NC_063032.1,2675391,36,25,81,35.4,25.3,80.8
34686112,NC_063032.1,2675392,36,25,82,35.4,25.2,80.4
34686113,NC_063032.1,2675393,35,25,78,35.2,25.1,80.6
34686114,NC_063032.1,2675394,35,25,81,35.3,25.2,80.8
34686115,NC_063032.1,2675395,35,24,81,35.3,25.3,81.0
34686116,NC_063032.1,2675396,34,25,78,35.3,25.6,81.4
34686117,NC_063032.1,2675397,34,25,82,35.1,25.9,81.7
34686118,NC_063032.1,2675398,36,27,84,34.9,26.2,81.9
34686119,NC_063032.1,2675399,36,27,83,34.8,26.5,82.6
34686120,NC_063032.1,2675400,36,28,84,34.7,26.9,83.0
34686121,NC_063032.1,2675401,34,28,84,33.5,27.4,82.3
34686122,NC_063032.1,2675402,34,28,84,33.5,27.9,82.9
34686123,NC_063032.1,2675403,34,28,85,33.6,28.4,83.2
34686124,NC_063032.1,2675404,34,29,85,33.4,28.6,83.3
34686125,NC_063032.1,2675405,23,29,74,33.1,28.7,83.5
34686126,NC_063032.1,2675406,34,30,84,32.8,28.7,83.5
34686127,NC_063032.1,2675407,35,30,85,32.7,28.9,83.5
34686128,NC_063032.1,2675408,34,29,85,32.6,29.1,83.5
34686129,NC_063032.1,2675409,33,28,85,32.5,29.3,83.3
34686130,NC_063032.1,2675410,33,28,84,32.4,29.4,83.2
34686131,NC_063032.1,2675411,33,30,84,33.4,29.6,84.2
34686132,NC_063032.1,2675412,33,30,84,33.2,29.7,84.3
34686133,NC_063032.1,2675413,33,30,83,32.8,29.8,84.3
34686134,NC_063032.1,2675414,33,30,84,32.3,30.0,84.4
34686135,NC_063032.1,2675415,33,31,84,32.0,30.2,84.4
34686136,NC_063032.1,2675416,32,31,85,31.7,30.4,84.4
34686137,NC_063032.1,2675417,31,31,85,31.4,30.4,84.0
34686138,NC_063032.1,2675418,29,31,86,31.1,30.4,83.9
34686139,NC_063032.1,2675419,30,30,85,30.8,30.4,83.9
