secondary_study_accession	Sample IDs	run_accession	Date Isolated	scientific_name	experiment_title	study_title	Host Species	Host Variety	Tissue	Age	Stress-disease	Manuscript	High level variety	High level tissue	High level age	High level stress-disease	location	country	Infection Percentage	Fungicide Treatment	left	right	Collector
Adams et al., in press	18.0205	18_0205	2018/12/04	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	Klein Serpiente	Infected Leaf	Unknown	Yellow Rust	Unpublished	Klein Serpiente	Infected Leaf	Unknown	Yellow Rust	Chillar	Argentina	Unknown	Unknown	raw_reads/18_0205/R1.fq.gz	raw_reads/18_0205/R2.fq.gz	Richard Summers
Adams et al., in press	17.0389	17_0389	2017/05/05	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	Miradoux	Infected Leaf	Unknown	Yellow Rust	Unpublished	Miradoux	Infected Leaf	Unknown	Yellow Rust	Montbartier	France	Unknown	Unknown	raw_reads/17_0389/R1.fq.gz	raw_reads/17_0389/R2.fq.gz	RAGT Seeds Ltd
Adams et al., in press	15.0147	15_0147	2015/05/11	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	Kanzler	Infected Leaf	Unknown	Yellow Rust	Unpublished	Kanzler	Infected Leaf	Unknown	Yellow Rust	Motterwitz	Germany	8	Unknown	raw_reads/15_0147/R1.fq.gz	raw_reads/15_0147/R2.fq.gz	Thomas Zschaeckel
Adams et al., in press	15.0258	15_0258	2015/05/28	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	JB Asano	Infected Leaf	51	Yellow Rust	Unpublished	JB Asano	Infected Leaf	51	Yellow Rust	Melle	Germany	60	None	raw_reads/15_0258/R1.fq.gz	raw_reads/15_0258/R2.fq.gz	Grewe Mareitze
Adams et al., in press	15.0259	15_0259	2015/05/28	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	Solstice	Infected Leaf	50	Yellow Rust	Unpublished	Solstice	Infected Leaf	50	Yellow Rust	Melle	Germany	60	None	raw_reads/15_0259/R1.fq.gz	raw_reads/15_0259/R2.fq.gz	Grewe Mareitze
Adams et al., in press	15.0260	15_0260	2015/05/28	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	Beluga	Infected Leaf	39	Yellow Rust	Unpublished	Beluga	Infected Leaf	39	Yellow Rust	Melle	Germany	45	None	raw_reads/15_0260/R1.fq.gz	raw_reads/15_0260/R2.fq.gz	Grewe Mareitze
Adams et al., in press	15.0261	15_0261	2015/05/28	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	KWS Cleveland	Infected Leaf	50	Yellow Rust	Unpublished	KWS Cleveland	Infected Leaf	50	Yellow Rust	Melle	Germany	90	None	raw_reads/15_0261/R1.fq.gz	raw_reads/15_0261/R2.fq.gz	Grewe Mareitze
Adams et al., in press	15.0262	15_0262	2015/05/28	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	Inspiration	Infected Leaf	49	Yellow Rust	Unpublished	Inspiration	Infected Leaf	49	Yellow Rust	Melle	Germany	50	None	raw_reads/15_0262/R1.fq.gz	raw_reads/15_0262/R2.fq.gz	Grewe Mareitze
Adams et al., in press	15.0263	15_0263	2015/05/28	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	Oakley	Infected Leaf	50	Yellow Rust	Unpublished	Oakley	Infected Leaf	50	Yellow Rust	Melle	Germany	70	None	raw_reads/15_0263/R1.fq.gz	raw_reads/15_0263/R2.fq.gz	Grewe Mareitze
Adams et al., in press	15.0264	15_0264	2015/06/09	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	Manitou	Infected Leaf	BBCH 55	Yellow Rust	Unpublished	Manitou	Infected Leaf	BBCH 55	Yellow Rust	Harzhof	Germany	2	Unknown	raw_reads/15_0264/R1.fq.gz	raw_reads/15_0264/R2.fq.gz	Klaus Peter
Adams et al., in press	15.0265	15_0265	2015/06/09	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	Boxer	Infected Leaf	BBCH 55	Yellow Rust	Unpublished	Boxer	Infected Leaf	BBCH 55	Yellow Rust	Harzhof	Germany	30	Unknown	raw_reads/15_0265/R1.fq.gz	raw_reads/15_0265/R2.fq.gz	Klaus Peter
Adams et al., in press	15.0267	15_0267	2015/06/09	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	RGT Reform	Infected Leaf	BBCH 55	Yellow Rust	Unpublished	RGT Reform	Infected Leaf	BBCH 55	Yellow Rust	Harzhof	Germany	20	Unknown	raw_reads/15_0267/R1.fq.gz	raw_reads/15_0267/R2.fq.gz	Klaus Peter
Adams et al., in press	15.0268	15_0268	2015/06/09	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	Landsknecht	Infected Leaf	BBCH 55	Yellow Rust	Unpublished	Landsknecht	Infected Leaf	BBCH 55	Yellow Rust	Harzhof	Germany	30	Unknown	raw_reads/15_0268/R1.fq.gz	raw_reads/15_0268/R2.fq.gz	Klaus Peter
Adams et al., in press	15.0269	15_0269	2015/06/09	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	Elixer	Infected Leaf	BBCH 55	Yellow Rust	Unpublished	Elixer	Infected Leaf	BBCH 55	Yellow Rust	Harzhof	Germany	10	Unknown	raw_reads/15_0269/R1.fq.gz	raw_reads/15_0269/R2.fq.gz	Klaus Peter
Adams et al., in press	15.0270	15_0270	2015/06/09	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	RGT Reform	Infected Leaf	BBCH 55	Yellow Rust	Unpublished	RGT Reform	Infected Leaf	BBCH 55	Yellow Rust	Harzhof	Germany	30	Unknown	raw_reads/15_0270/R1.fq.gz	raw_reads/15_0270/R2.fq.gz	Klaus Peter
Adams et al., in press	15.0376	15_0376	2015/03/25	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	Victo	Infected Leaf	Unknown	Yellow Rust	Unpublished	Victo	Infected Leaf	Unknown	Yellow Rust	Whittlesford	UK	Unknown	Unknown	raw_reads/15_0376/R1.fq.gz	raw_reads/15_0376/R2.fq.gz	David Feuerhelm
Adams et al., in press	15.0377	15_0377	2015/04/16	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	Victo	Infected Leaf	Unknown	Yellow Rust	Unpublished	Victo	Infected Leaf	Unknown	Yellow Rust	Whittlesford	UK	Unknown	Unknown	raw_reads/15_0377/R1.fq.gz	raw_reads/15_0377/R2.fq.gz	David Feuerhelm
Adams et al., in press	15.0379	15_0379	2015/05/27	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	Cougar	Infected Leaf	Unknown	Yellow Rust	Unpublished	Cougar	Infected Leaf	Unknown	Yellow Rust	Sturminster Newton	UK	Unknown	Unknown	raw_reads/15_0379/R1.fq.gz	raw_reads/15_0379/R2.fq.gz	David Feuerhelm
Adams et al., in press	15.0380	15_0380	2015/05/27	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	Stigg	Infected Leaf	Unknown	Yellow Rust	Unpublished	Stigg	Infected Leaf	Unknown	Yellow Rust	Sturminster Newton	UK	Unknown	Unknown	raw_reads/15_0380/R1.fq.gz	raw_reads/15_0380/R2.fq.gz	David Feuerhelm
Adams et al., in press	15.0381	15_0381	2015/05/27	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	JB Diego	Infected Leaf	Unknown	Yellow Rust	Unpublished	JB Diego	Infected Leaf	Unknown	Yellow Rust	Sturminster Newton	UK	Unknown	Unknown	raw_reads/15_0381/R1.fq.gz	raw_reads/15_0381/R2.fq.gz	David Feuerhelm
Adams et al., in press	15.0382	15_0382	2015/06/01	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	5603HR	Infected Leaf	Unknown	Yellow Rust	Unpublished	5603HR	Infected Leaf	Unknown	Yellow Rust	Sutton Bridge	UK	Unknown	Unknown	raw_reads/15_0382/R1.fq.gz	raw_reads/15_0382/R2.fq.gz	David Feuerhelm
Adams et al., in press	15.0384	15_0384	2015/06/03	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	KWS Kielder	Infected Leaf	Unknown	Yellow Rust	Unpublished	KWS Kielder	Infected Leaf	Unknown	Yellow Rust	Saultain	France	Unknown	Unknown	raw_reads/15_0384/R1.fq.gz	raw_reads/15_0384/R2.fq.gz	David Feuerhelm
Adams et al., in press	15.0385	15_0385	2015/06/08	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	Timber	Infected Leaf	Unknown	Yellow Rust	Unpublished	Timber	Infected Leaf	Unknown	Yellow Rust	Whittlesford	UK	Unknown	Unknown	raw_reads/15_0385/R1.fq.gz	raw_reads/15_0385/R2.fq.gz	David Feuerhelm
Adams et al., in press	15.0387	15_0387	2015/06/08	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	Kranich	Infected Leaf	Unknown	Yellow Rust	Unpublished	Kranich	Infected Leaf	Unknown	Yellow Rust	Whittlesford	UK	Unknown	Unknown	raw_reads/15_0387/R1.fq.gz	raw_reads/15_0387/R2.fq.gz	David Feuerhelm
Adams et al., in press	15.0389	15_0389	2015/06/10	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	KWS Kielder	Infected Leaf	Unknown	Yellow Rust	Unpublished	KWS Kielder	Infected Leaf	Unknown	Yellow Rust	Glenrothes	UK	Unknown	Unknown	raw_reads/15_0389/R1.fq.gz	raw_reads/15_0389/R2.fq.gz	David Feuerhelm
Adams et al., in press	15.0390	15_0390	2015/06/14	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	Unknown	Infected Leaf	Unknown	Yellow Rust	Unpublished	Unknown	Infected Leaf	Unknown	Yellow Rust	Sturminster Newton	UK	Unknown	Unknown	raw_reads/15_0390/R1.fq.gz	raw_reads/15_0390/R2.fq.gz	David Feuerhelm
Adams et al., in press	15.0395	15_0395	2015/06/09	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	Rumor	Infected Leaf	65	Yellow Rust	Unpublished	Rumor	Infected Leaf	65	Yellow Rust	Hemmingen	Germany	70	None	raw_reads/15_0395/R1.fq.gz	raw_reads/15_0395/R2.fq.gz	Mareitze Grewe
Adams et al., in press	15.0396	15_0396	2015/06/09	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	Inspiration	Infected Leaf	60	Yellow Rust	Unpublished	Inspiration	Infected Leaf	60	Yellow Rust	Hemmingen	Germany	55	None	raw_reads/15_0396/R1.fq.gz	raw_reads/15_0396/R2.fq.gz	Mareitze Grewe
Adams et al., in press	15.0397	15_0397	2015/06/09	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	Gallant	Infected Leaf	65	Yellow Rust	Unpublished	Gallant	Infected Leaf	65	Yellow Rust	Hemmingen	Germany	65	None	raw_reads/15_0397/R1.fq.gz	raw_reads/15_0397/R2.fq.gz	Mareitze Grewe
Adams et al., in press	15.0399	15_0399	2015/06/09	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	Panacea	Infected Leaf	60	Yellow Rust	Unpublished	Panacea	Infected Leaf	60	Yellow Rust	Hemmingen	Germany	60	None	raw_reads/15_0399/R1.fq.gz	raw_reads/15_0399/R2.fq.gz	Mareitze Grewe
Adams et al., in press	16.0023	16_0023	2016/02/16	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	Graham	Infected Leaf	Unknown	Yellow Rust	Unpublished	Graham	Infected Leaf	Unknown	Yellow Rust	Holbeach Marsh	UK	Unknown	Unknown	raw_reads/16_0023/R1.fq.gz	raw_reads/16_0023/R2.fq.gz	Charles Sadler
Adams et al., in press	16.0264	16_0264	2016/04/25	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	Reflection	Infected Leaf	Unknown	Yellow Rust	Unpublished	Reflection	Infected Leaf	Unknown	Yellow Rust	Coldstream	UK	Unknown	Unknown	raw_reads/16_0264/R1.fq.gz	raw_reads/16_0264/R2.fq.gz	Iain Lindsay
Adams et al., in press	15.0274	15_0274	2015/05/13	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	KWS Kielder	Infected Leaf	Unknown	Yellow Rust	Unpublished	KWS Kielder	Infected Leaf	Unknown	Yellow Rust	Ledbury	UK	Unknown	Unknown	raw_reads/15_0274/R1.fq.gz	raw_reads/15_0274/R2.fq.gz	UKCPVS
Adams et al., in press	15.0292	15_0292	2015/05/27	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	Britannia	Infected Leaf	Unknown	Yellow Rust	Unpublished	Britannia	Infected Leaf	Unknown	Yellow Rust	Benniworth	UK	Unknown	Unknown	raw_reads/15_0292/R1.fq.gz	raw_reads/15_0292/R2.fq.gz	UKCPVS
Adams et al., in press	15.0432	15_0432	2015/06/09	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	Kranich	Infected Leaf	Unknown	Yellow Rust	Unpublished	Kranich	Infected Leaf	Unknown	Yellow Rust	Whittlesford	UK	Unknown	Unknown	raw_reads/15_0432/R1.fq.gz	raw_reads/15_0432/R2.fq.gz	UKCPVS
Adams et al., in press	15.0433	15_0433	2015/06/09	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	Warrior	Infected Leaf	Unknown	Yellow Rust	Unpublished	Warrior	Infected Leaf	Unknown	Yellow Rust	Whittlesford	UK	Unknown	Unknown	raw_reads/15_0433/R1.fq.gz	raw_reads/15_0433/R2.fq.gz	UKCPVS
Adams et al., in press	15.0455	15_0455	2015/06/12	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	KWS Kielder	Infected Leaf	Unknown	Yellow Rust	Unpublished	KWS Kielder	Infected Leaf	Unknown	Yellow Rust	Sutton Scotney	UK	Unknown	Unknown	raw_reads/15_0455/R1.fq.gz	raw_reads/15_0455/R2.fq.gz	UKCPVS
Adams et al., in press	15.0464	15_0464	2015/06/15	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	Horatio	Infected Leaf	Unknown	Yellow Rust	Unpublished	Horatio	Infected Leaf	Unknown	Yellow Rust	East Lothian	UK	Unknown	Unknown	raw_reads/15_0464/R1.fq.gz	raw_reads/15_0464/R2.fq.gz	UKCPVS
Adams et al., in press	15.0493	15_0493	2015/06/18	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	Unknown	Infected Leaf	Unknown	Yellow Rust	Unpublished	Unknown	Infected Leaf	Unknown	Yellow Rust	Headley Hall	UK	Unknown	Unknown	raw_reads/15_0493/R1.fq.gz	raw_reads/15_0493/R2.fq.gz	UKCPVS
Adams et al., in press	15.0515	15_0515	2015/06/19	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	Invicta	Infected Leaf	Unknown	Yellow Rust	Unpublished	Invicta	Infected Leaf	Unknown	Yellow Rust	Mears Ashby	UK	Unknown	Unknown	raw_reads/15_0515/R1.fq.gz	raw_reads/15_0515/R2.fq.gz	UKCPVS
Adams et al., in press	15.0517	15_0517	2015/06/24	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	Zulu	Infected Leaf	Unknown	Yellow Rust	Unpublished	Zulu	Infected Leaf	Unknown	Yellow Rust	North Yorkshire	UK	Unknown	Unknown	raw_reads/15_0517/R1.fq.gz	raw_reads/15_0517/R2.fq.gz	UKCPVS
Adams et al., in press	15.0523	15_0523	2015/06/26	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	XI19	Infected Leaf	Unknown	Yellow Rust	Unpublished	XI19	Infected Leaf	Unknown	Yellow Rust	Bishop Burton	UK	Unknown	Unknown	raw_reads/15_0523/R1.fq.gz	raw_reads/15_0523/R2.fq.gz	UKCPVS
Adams et al., in press	15.0527	15_0527	2015/07/01	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	Invicta	Infected Leaf	Unknown	Yellow Rust	Unpublished	Invicta	Infected Leaf	Unknown	Yellow Rust	Lincoln	UK	Unknown	Unknown	raw_reads/15_0527/R1.fq.gz	raw_reads/15_0527/R2.fq.gz	UKCPVS
Adams et al., in press	15.0537	15_0537	2015/07/02	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	KWS Santiago	Infected Leaf	Unknown	Yellow Rust	Unpublished	KWS Santiago	Infected Leaf	Unknown	Yellow Rust	Leicestershire	UK	Unknown	Unknown	raw_reads/15_0537/R1.fq.gz	raw_reads/15_0537/R2.fq.gz	UKCPVS
Adams et al., in press	15.0546	15_0546	2015/07/03	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	Invicta	Infected Leaf	Unknown	Yellow Rust	Unpublished	Invicta	Infected Leaf	Unknown	Yellow Rust	Wolferton	UK	Unknown	Unknown	raw_reads/15_0546/R1.fq.gz	raw_reads/15_0546/R2.fq.gz	UKCPVS
Adams et al., in press	15.0550	15_0550	2015/07/09	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	Zulu	Infected Leaf	Unknown	Yellow Rust	Unpublished	Zulu	Infected Leaf	Unknown	Yellow Rust	Boston	UK	Unknown	Unknown	raw_reads/15_0550/R1.fq.gz	raw_reads/15_0550/R2.fq.gz	UKCPVS
Adams et al., in press	15.0553	15_0553	2015/06/04	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	Monterey	Infected Leaf	Unknown	Yellow Rust	Unpublished	Monterey	Infected Leaf	Unknown	Yellow Rust	Cambridge	UK	Unknown	Unknown	raw_reads/15_0553/R1.fq.gz	raw_reads/15_0553/R2.fq.gz	UKCPVS
Adams et al., in press	15.0616	15_0616	2015/07/21	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	Invicta	Infected Leaf	Unknown	Yellow Rust	Unpublished	Invicta	Infected Leaf	Unknown	Yellow Rust	Rothwell (Lincolnshire)	UK	Unknown	Unknown	raw_reads/15_0616/R1.fq.gz	raw_reads/15_0616/R2.fq.gz	UKCPVS
Adams et al., in press	17.0091	17_0091	2017/02/06	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	Grafton	Infected Leaf	Unknown	Yellow Rust	Unpublished	Grafton	Infected Leaf	Unknown	Yellow Rust	Chillingham	UK	Unknown	Unknown	raw_reads/17_0091/R1.fq.gz	raw_reads/17_0091/R2.fq.gz	T. Matthewson
Adams et al., in press	15.0347	15_0347	2015/07/07	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	Unknown	Infected Leaf	Unknown	Yellow Rust	Unpublished	Unknown	Infected Leaf	Unknown	Yellow Rust	Helsignør	Denmark	Unknown	Unknown	raw_reads/15_0347/R1.fq.gz	raw_reads/15_0347/R2.fq.gz	Z. A. Pretorius
Adams et al., in press	16.0266	16_0266	2016/04/25	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	Leeds	Infected Leaf	Unknown	Yellow Rust	Unpublished	Leeds	Infected Leaf	Unknown	Yellow Rust	Berwickshire	UK	Unknown	Unknown	raw_reads/16_0266/R1.fq.gz	raw_reads/16_0266/R2.fq.gz	Iain Lindsay
Adams et al., in press	16.0275	16_0275	2016/05/06	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	Reflection	Infected Leaf	Unknown	Yellow Rust	Unpublished	Reflection	Infected Leaf	Unknown	Yellow Rust	Woodsford	UK	Unknown	Unknown	raw_reads/16_0275/R1.fq.gz	raw_reads/16_0275/R2.fq.gz	Mark Edgecombe
Adams et al., in press	16.0293	16_0293	2016/05/06	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	Claire	Infected Leaf	Unknown	Yellow Rust	Unpublished	Claire	Infected Leaf	Unknown	Yellow Rust	Hampshire	UK	Unknown	Unknown	raw_reads/16_0293/R1.fq.gz	raw_reads/16_0293/R2.fq.gz	Quentin Ham
Adams et al., in press	16.0294	16_0294	2016/05/06	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	KWS Kielder	Infected Leaf	Unknown	Yellow Rust	Unpublished	KWS Kielder	Infected Leaf	Unknown	Yellow Rust	Hampshire	UK	Unknown	Unknown	raw_reads/16_0294/R1.fq.gz	raw_reads/16_0294/R2.fq.gz	Quentin Ham
Adams et al., in press	16.0307	16_0307	2016/05/16	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	Gallant	Infected Leaf	Unknown	Yellow Rust	Unpublished	Gallant	Infected Leaf	Unknown	Yellow Rust	Rougham (Suffolk)	UK	Unknown	Unknown	raw_reads/16_0307/R1.fq.gz	raw_reads/16_0307/R2.fq.gz	Kathryn Hearn
Adams et al., in press	16.0337	16_0337	2016/05/20	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	Myriad	Infected Leaf	Unknown	Yellow Rust	Unpublished	Myriad	Infected Leaf	Unknown	Yellow Rust	Thornton	UK	Unknown	Unknown	raw_reads/16_0337/R1.fq.gz	raw_reads/16_0337/R2.fq.gz	Iain Lindsay
Adams et al., in press	16.0338	16_0338	2016/05/20	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	Evolution	Infected Leaf	Unknown	Yellow Rust	Unpublished	Evolution	Infected Leaf	Unknown	Yellow Rust	Thornton	UK	Unknown	Unknown	raw_reads/16_0338/R1.fq.gz	raw_reads/16_0338/R2.fq.gz	Iain Lindsay
Adams et al., in press	16.0341	16_0341	2016/05/16	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	KWS Kielder	Infected Leaf	Unknown	Yellow Rust	Unpublished	KWS Kielder	Infected Leaf	Unknown	Yellow Rust	Rougham (Suffolk)	UK	Unknown	Unknown	raw_reads/16_0341/R1.fq.gz	raw_reads/16_0341/R2.fq.gz	Kathryn Hearn
Adams et al., in press	16.0343	16_0343	2016/05/20	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	Mosaic	Infected Leaf	Unknown	Yellow Rust	Unpublished	Mosaic	Infected Leaf	Unknown	Yellow Rust	Thornton	UK	Unknown	Unknown	raw_reads/16_0343/R1.fq.gz	raw_reads/16_0343/R2.fq.gz	Iain Lindsay
Adams et al., in press	16.0363	16_0363	2016/05/24	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	Britannia	Infected Leaf	Unknown	Yellow Rust	Unpublished	Britannia	Infected Leaf	Unknown	Yellow Rust	Watlington (Oxfordshire)	UK	Unknown	Unknown	raw_reads/16_0363/R1.fq.gz	raw_reads/16_0363/R2.fq.gz	Iain Lindsay
Adams et al., in press	16.0364	16_0364	2016/05/25	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	JB Diego	Infected Leaf	Unknown	Yellow Rust	Unpublished	JB Diego	Infected Leaf	Unknown	Yellow Rust	Newark	UK	Unknown	Unknown	raw_reads/16_0364/R1.fq.gz	raw_reads/16_0364/R2.fq.gz	Kathryn Hearn
Adams et al., in press	16.0366	16_0366	2016/05/25	Puccinia Striiformis f. sp. Tritici	Adams et al., in press	Adams et al., in press	Triticum aestivum	Reflection	Infected Leaf	Unknown	Yellow Rust	Unpublished	Reflection	Infected Leaf	Unknown	Yellow Rust	Newark	UK	Unknown	Unknown	raw_reads/16_0366/R1.fq.gz	raw_reads/16_0366/R2.fq.gz	Kathryn Hearn
